0461,2015-09-16 22:03:18,2015-09-16 23:46:14
6582,2015-09-16 22:17:56,2015-09-16 23:45:53
0552,2015-09-16 22:03:33,2015-09-16 23:30:24
2688,2015-09-16 22:18:04,2015-09-16 23:22:41
1269,2015-09-16 22:07:08,2015-09-16 23:19:09
8389,2015-09-16 22:08:05,2015-09-16 23:18:57
7007,2015-09-16 22:02:12,2015-09-16 23:18:40
6099,2015-09-16 22:05:00,2015-09-16 23:14:44
1269,2015-09-11 22:04:25,2015-09-12 00:26:52
2150,2015-09-11 23:58:56,2015-09-12 00:26:11
3974,2015-09-11 22:05:33,2015-09-12 00:24:23
5639,2015-09-11 22:03:17,2015-09-12 00:23:00
6582,2015-09-11 22:00:57,2015-09-12 00:22:16
8311,2015-09-11 22:05:00,2015-09-12 00:21:14
4047,2015-09-11 23:44:51,2015-09-12 00:20:41
2194,2015-09-11 22:10:27,2015-09-12 00:18:39
4181,2015-09-11 22:10:34,2015-09-12 00:18:33
0552,2015-09-11 22:03:35,2015-09-12 00:18:22
9824,2015-09-11 22:07:29,2015-09-12 00:18:11
0027,2015-09-11 22:03:27,2015-09-12 00:18:02
1025,2015-09-11 22:00:29,2015-09-12 00:17:11
9330,2015-09-11 22:01:04,2015-09-12 00:16:13
3353,2015-09-11 22:07:37,2015-09-12 00:15:28
9949,2015-09-11 22:06:50,2015-09-12 00:15:18
2688,2015-09-11 22:04:51,2015-09-12 00:14:51
8544,2015-09-11 22:01:51,2015-09-12 00:14:43
0123,2015-09-11 22:05:47,2015-09-12 00:14:29
8313,2015-09-11 22:09:50,2015-09-12 00:14:20
2347,2015-09-11 22:04:42,2015-09-12 00:13:55
9645,2015-09-11 22:06:19,2015-09-12 00:13:45
6099,2015-09-11 22:07:20,2015-09-12 00:13:24
3350,2015-09-11 22:06:59,2015-09-12 00:13:16
4857,2015-09-11 22:05:23,2015-09-12 00:06:07
8314,2015-09-11 22:06:28,2015-09-12 00:04:21
8419,2015-09-11 22:08:24,2015-09-12 00:04:11
7006,2015-09-11 22:01:11,2015-09-11 23:52:04
3122,2015-09-11 22:05:13,2015-09-11 23:41:18
2974,2015-09-11 22:15:17,2015-09-11 23:41:09
3033,2015-09-11 22:06:36,2015-09-11 23:01:34
2688,2015-09-09 22:06:16,2015-09-10 00:46:32
9645,2015-09-09 22:04:28,2015-09-10 00:46:25
6582,2015-09-09 22:02:03,2015-09-10 00:45:43
2150,2015-09-09 22:52:12,2015-09-10 00:45:26
8311,2015-09-09 22:02:39,2015-09-10 00:43:04
7900,2015-09-09 23:01:21,2015-09-10 00:39:22
3974,2015-09-09 22:14:03,2015-09-10 00:37:41
1025,2015-09-09 22:08:26,2015-09-10 00:33:46
2974,2015-09-09 22:50:51,2015-09-10 00:27:10
9824,2015-09-09 22:05:50,2015-09-10 00:21:24
9330,2015-09-09 22:04:55,2015-09-10 00:13:35
0552,2015-09-09 22:16:45,2015-09-10 00:11:32
3350,2015-09-09 22:09:47,2015-09-10 00:09:03
4629,2015-09-09 22:17:58,2015-09-10 00:08:52
4047,2015-09-09 22:10:16,2015-09-10 00:08:33
5255,2015-09-09 22:43:31,2015-09-10 00:08:24
1448,2015-09-09 22:06:04,2015-09-10 00:08:09
7363,2015-09-09 22:17:17,2015-09-10 00:07:19
8419,2015-09-09 22:05:11,2015-09-10 00:06:22
8544,2015-09-09 22:03:06,2015-09-10 00:02:02
3353,2015-09-09 23:36:36,2015-09-09 23:58:22
0123,2015-09-09 22:04:34,2015-09-09 23:58:08
9949,2015-09-09 22:04:42,2015-09-09 23:57:54
8313,2015-09-09 22:07:09,2015-09-09 23:57:42
8314,2015-09-09 22:06:26,2015-09-09 23:57:27
3033,2015-09-09 22:06:54,2015-09-09 23:57:18
4857,2015-09-09 22:05:06,2015-09-09 23:57:05
1269,2015-09-09 22:05:01,2015-09-09 23:46:23
9308,2015-09-09 22:18:09,2015-09-09 23:45:50
3122,2015-09-09 22:06:10,2015-09-09 23:45:39
8389,2015-09-09 22:05:58,2015-09-09 23:27:26
6099,2015-09-09 22:04:48,2015-09-09 22:57:40
1025,2015-09-09 22:01:01,2015-09-09 22:08:21
8311,2015-09-04 22:02:19,2015-09-05 00:54:07
2688,2015-09-04 22:08:44,2015-09-05 00:52:58
1025,2015-09-04 22:01:09,2015-09-05 00:45:42
9824,2015-09-04 22:03:30,2015-09-05 00:37:50
6099,2015-09-04 22:03:24,2015-09-05 00:36:13
9645,2015-09-04 22:54:23,2015-09-05 00:36:00
3974,2015-09-04 22:37:11,2015-09-05 00:35:14
0552,2015-09-04 22:18:00,2015-09-05 00:27:17
3353,2015-09-04 22:09:49,2015-09-05 00:18:50
9949,2015-09-04 22:09:58,2015-09-05 00:18:27
0123,2015-09-04 22:09:38,2015-09-05 00:18:11
6582,2015-09-04 22:01:49,2015-09-05 00:17:57
8544,2015-09-04 22:02:47,2015-09-05 00:17:22
8313,2015-09-04 22:09:04,2015-09-05 00:13:58
8419,2015-09-04 22:02:10,2015-09-05 00:12:29
0128,2015-09-04 22:03:02,2015-09-05 00:10:09
8314,2015-09-04 22:06:04,2015-09-05 00:00:52
0461,2015-09-04 22:04:14,2015-09-04 23:54:52
7081,2015-09-04 22:04:20,2015-09-04 23:54:13
6999,2015-09-04 22:04:56,2015-09-04 23:53:22
2524,2015-09-04 22:07:51,2015-09-04 23:49:07
8389,2015-09-04 22:08:55,2015-09-04 23:48:18
3033,2015-09-04 22:08:01,2015-09-04 22:55:15
3350,2015-09-04 22:03:15,2015-09-04 22:54:34
1025,2015-09-03 21:47:36,2015-09-03 23:42:14
0128,2015-09-03 22:03:01,2015-09-03 23:42:02
6099,2015-09-03 23:39:27,2015-09-03 23:41:13
8544,2015-09-03 23:39:08,2015-09-03 23:39:17
1344,2015-09-03 22:26:43,2015-09-03 22:26:52
4634,2015-09-03 22:25:45,2015-09-03 22:26:26
3974,2015-09-03 22:08:04,2015-09-03 22:08:54
1269,2015-09-03 22:05:23,2015-09-03 22:05:36
1269,2015-09-03 22:04:24,2015-09-03 22:04:32
6212,2015-09-03 21:57:12,2015-09-03 21:57:33
1025,2015-09-03 21:47:04,2015-09-03 21:47:29
1025,2015-09-03 21:44:55,2015-09-03 21:46:26
1025,2015-09-03 21:41:46,2015-09-03 21:42:59
1025,2015-09-03 21:40:24,2015-09-03 21:41:38
1025,2015-09-03 21:39:19,2015-09-03 21:40:17
6099,2015-09-03 23:39:34,
3384,2015-09-04 22:03:40,
8322,2015-09-09 22:10:54,
1344,2015-09-09 22:11:09,
7007,2015-09-09 22:42:37,
9716,2015-09-11 22:07:11,
4821,2015-09-11 22:08:34,
4629,2015-09-11 22:10:00,
5255,2015-09-11 22:10:16,
9330,2015-09-16 22:02:05,
3384,2015-09-16 22:03:58,
0128,2015-09-16 22:06:36,
9824,2015-09-16 22:07:59,
9308,2015-09-16 22:08:19,
9102,2015-09-18 22:03:55,
4629,2015-09-18 22:07:51,
9716,2015-09-18 22:08:16,
1690,2015-09-18 22:16:31,
64,2015-09-23 21:29:11,
7024,2015-09-23 21:31:21,
7006,2015-09-23 22:03:00,
8544,2015-09-23 22:03:12,
7081,2015-09-23 22:03:24,
9102,2015-09-23 22:04:08,
0552,2015-09-23 22:04:17,
9645,2015-09-23 22:04:56,
3974,2015-09-23 22:23:55,
6502,2015-09-23 22:24:13,
8314,2015-09-25 22:04:17,
8503,2015-09-25 22:04:43,
4857,2015-09-25 22:05:59,
6122,2015-09-25 22:08:15,
9816,2015-09-25 22:09:46,
9102,2015-09-25 22:39:01,
4821,2015-09-25 23:34:00,
3202,2015-09-26 00:49:16,
6,2015-09-26 00:52:49,
318,2015-09-26 00:57:31,
1344,2015-09-30 22:04:36,
9102,2015-09-30 22:16:49,
383,2015-09-30 23:51:22,
6682,2015-09-30 23:55:50,
34,2015-10-02 21:58:23,
0552,2015-10-02 22:04:40,
9824,2015-10-02 22:04:42,
9102,2015-10-02 22:04:53,
6099,2015-10-02 22:05:29,
2194,2015-10-02 22:09:51,
8325,2015-10-02 22:11:37,
1344,2015-10-02 22:12:56,
7363,2015-10-02 22:15:12,
4629,2015-10-02 22:15:15,
1448,2015-10-02 22:21:29,
6099,2015-10-03 00:23:51,
2150,2015-10-03 00:29:42,
6699,2015-10-07 22:04:13,
8325,2015-10-07 22:12:32,
1344,2015-10-07 22:12:49,
7363,2015-10-07 22:14:56,
2399,2015-10-07 23:57:39,
3399,2015-10-07 23:58:42,
3350,2015-10-09 22:04:09,
8325,2015-10-09 22:05:44,
8675,2015-10-09 22:09:28,
9102,2015-10-14 22:06:41,
6171,2015-10-14 22:07:19,
6099,2015-10-16 22:05:57,
4629,2015-10-16 22:09:48,
6171,2015-10-16 22:17:10,
9102,2015-10-16 22:17:21,
3350,2015-10-16 22:48:02,
6906,2015-10-16 23:55:02,
2524,2015-10-17 00:01:25,
0552,2015-10-17 00:08:05,
2688,2015-10-17 00:10:00,
9824,2015-10-17 00:25:19,
1269,2015-10-17 00:44:00,
2108,2015-10-21 22:07:22,
0034,2015-10-21 22:08:34,
3974,2015-10-21 22:25:58,
2150,2015-10-21 23:25:37,
1344,2015-10-21 23:29:35,
24,2015-10-22 00:11:16,
3,2015-10-22 02:02:23,
7283,2015-10-28 22:43:05,
7081,2015-10-30 22:03:49,
7806,2015-10-30 22:04:55,
8419,2015-10-30 22:10:52,
3077,2015-11-04 23:01:07,
0034,2015-11-04 23:03:17,
6089,2015-11-04 23:04:27,
9716,2015-11-04 23:05:43,
6171,2015-11-04 23:07:27,
9102,2015-11-04 23:08:11,
5341,2015-11-05 01:24:34,
8558,2015-11-05 03:13:16,
918,2015-11-05 15:43:48,
3077,2015-11-06 23:00:04,
2837,2015-11-06 23:02:09,
4046,2015-11-06 23:02:41,
2108,2015-11-06 23:02:46,
8311,2015-11-06 23:03:04,
3350,2015-11-06 23:03:18,
6502,2015-11-06 23:03:22,
8313,2015-11-06 23:03:51,
747,2015-11-07 03:39:58,
973,2015-11-07 04:12:06,
667,2015-11-07 04:13:38,
2877,2015-11-07 04:21:14,
394,2015-11-07 04:30:55,
8,2015-11-07 05:25:16,
23,2015-11-07 05:44:09,
39,2015-11-07 08:12:02,
26,2015-11-07 08:20:17,
838,2015-11-07 09:48:14,
77,2015-11-07 15:33:38,
6270,2015-11-07 17:42:14,
3277,2015-11-07 17:43:12,
6473,2015-11-07 18:00:09,
2837,2015-11-13 23:01:44,
2108,2015-11-13 23:02:56,
1344,2015-11-13 23:03:20,
6291,2015-11-14 00:05:52,
394,2015-11-14 00:48:20,
6099,2015-11-14 01:17:57,
9330,2015-12-18 23:07:58,
2524,2015-12-18 23:08:36,
8314,2015-12-19 23:03:51,2015-12-19 23:03:57
2524,2015-12-18 23:06:38,2015-12-18 23:55:15
2015,2015-12-18 05:37:36,2015-12-18 05:46:10
2015,2015-12-18 05:34:56,2015-12-18 05:36:43
8419,2015-12-18 01:25:21,2015-12-18 01:25:26
8544,2015-12-18 01:25:08,2015-12-18 01:25:17
8314,2015-12-18 01:23:59,2015-12-18 01:24:07
6582,2015-12-18 01:22:53,2015-12-18 01:23:10
2194,2015-12-18 01:21:57,2015-12-18 01:22:03
5255,2015-12-17 23:39:48,2015-12-18 01:14:59
2524,2015-12-18 00:03:27,2015-12-18 00:50:57
8313,2015-12-18 00:38:13,2015-12-18 00:38:21
3350,2015-12-18 00:34:17,2015-12-18 00:35:05
0644,2015-12-17 23:40:09,2015-12-18 00:34:30
3350,2015-12-18 00:33:33,2015-12-18 00:34:14
3974,2015-12-17 23:40:31,2015-12-18 00:24:32
2297,2015-12-17 23:56:00,2015-12-17 23:56:48
3350,2015-12-12 23:02:32,2015-12-13 01:13:06
9824,2015-12-12 23:02:34,2015-12-13 00:51:59
2524,2015-12-12 23:02:35,2015-12-13 00:50:59
0123,2015-12-12 23:04:02,2015-12-13 00:50:23
2297,2015-12-12 23:03:53,2015-12-13 00:49:05
9949,2015-12-12 23:03:48,2015-12-13 00:48:47
0644,2015-12-13 00:43:45,2015-12-13 00:43:58
5255,2015-12-11 01:24:17,2015-12-11 01:24:23
6582,2015-12-11 01:20:28,2015-12-11 01:20:31
6582,2015-12-11 01:20:23,2015-12-11 01:20:26
2524,2015-12-11 01:03:28,2015-12-11 01:03:31
3974,2015-12-11 00:58:19,2015-12-11 00:58:31
3974,2015-12-11 00:57:49,2015-12-11 00:58:13
1448,2015-12-04 23:14:07,2015-12-05 01:40:21
4047,2015-12-04 23:26:16,2015-12-05 01:37:56
1269,2015-12-04 23:05:48,2015-12-05 01:37:09
9645,2015-12-04 23:03:46,2015-12-05 01:34:42
0128,2015-12-04 23:03:34,2015-12-05 01:33:54
3974,2015-12-04 23:05:57,2015-12-05 01:33:38
2524,2015-12-04 23:08:05,2015-12-05 00:56:44
9824,2015-12-04 23:07:49,2015-12-05 00:54:19
7900,2015-12-04 23:24:57,2015-12-05 00:49:26
0644,2015-12-04 23:04:34,2015-12-05 00:44:26
0552,2015-12-04 23:03:40,2015-12-04 23:42:28
2837,2015-12-04 23:02:26,2015-12-04 23:18:07
3033,2015-12-04 23:08:38,2015-12-04 23:15:33
7081,2015-12-02 23:06:43,2015-12-03 01:29:06
8544,2015-12-02 23:03:45,2015-12-03 01:28:53
3974,2015-12-02 23:56:58,2015-12-03 01:28:26
6099,2015-12-02 23:06:07,2015-12-03 01:27:38
9645,2015-12-02 23:04:11,2015-12-03 01:27:27
3353,2015-12-02 23:03:38,2015-12-03 01:27:05
8314,2015-12-02 23:05:27,2015-12-03 01:22:11
4857,2015-12-02 23:05:33,2015-12-03 01:22:08
8223,2015-12-02 23:05:15,2015-12-03 01:19:23
0128,2015-12-02 23:04:08,2015-12-03 01:09:17
0461,2015-12-02 23:11:18,2015-12-03 01:04:15
6582,2015-12-02 23:08:25,2015-12-03 01:04:00
8313,2015-12-02 23:07:41,2015-12-03 01:03:34
0219,2015-12-02 23:03:20,2015-12-03 01:00:10
2108,2015-12-02 23:02:46,2015-12-03 00:59:52
3350,2015-12-02 23:03:59,2015-12-03 00:57:03
2974,2015-12-03 00:02:59,2015-12-03 00:52:13
2524,2015-12-02 23:04:30,2015-12-03 00:47:58
6502,2015-12-02 23:03:19,2015-12-03 00:42:45
9824,2015-12-02 23:04:57,2015-12-03 00:40:51
4047,2015-12-02 23:16:32,2015-12-03 00:11:10
9949,2015-12-02 23:07:22,2015-12-03 00:08:34
0644,2015-12-02 23:04:43,2015-12-03 00:08:26
8530,2015-12-02 23:06:16,2015-12-03 00:00:20
2991,2015-12-02 23:06:44,2015-12-02 23:56:52
3974,2015-11-20 23:05:18,2015-11-21 02:07:09
1269,2015-11-20 23:07:12,2015-11-21 01:32:46
5255,2015-11-20 23:18:27,2015-11-21 01:31:36
8311,2015-11-21 01:31:12,2015-11-21 01:31:24
7081,2015-11-20 23:14:38,2015-11-21 01:31:04
9330,2015-11-20 23:05:32,2015-11-21 01:30:54
2974,2015-11-20 23:50:36,2015-11-21 01:30:48
1448,2015-11-20 23:07:26,2015-11-21 01:30:35
8419,2015-11-20 23:07:04,2015-11-21 01:30:30
8311,2015-11-21 01:30:19,2015-11-21 01:30:23
8311,2015-11-20 23:07:08,2015-11-21 01:30:17
6582,2015-11-21 01:30:05,2015-11-21 01:30:09
2194,2015-11-20 23:07:03,2015-11-21 01:29:59
7900,2015-11-20 23:50:56,2015-11-21 01:29:09
0123,2015-11-20 23:07:24,2015-11-21 01:26:17
9645,2015-11-20 23:06:24,2015-11-21 01:26:15
3353,2015-11-21 00:29:54,2015-11-21 01:26:03
8314,2015-11-20 23:06:36,2015-11-21 01:13:16
4857,2015-11-20 23:05:22,2015-11-21 01:13:14
9949,2015-11-20 23:07:09,2015-11-21 01:12:06
0219,2015-11-20 23:12:39,2015-11-21 01:03:06
2524,2015-11-20 23:07:36,2015-11-21 01:01:52
2108,2015-11-20 23:05:57,2015-11-21 00:45:09
2600,2015-11-21 00:38:57,2015-11-21 00:39:09
3350,2015-11-20 23:06:18,2015-11-21 00:29:48
3033,2015-11-20 23:05:04,2015-11-20 23:48:24
8311,2015-11-20 23:06:47,2015-11-20 23:07:06
8311,2015-11-20 23:06:43,2015-11-20 23:06:44
8311,2015-11-20 23:06:25,2015-11-20 23:06:42
9645,2015-11-20 23:06:15,2015-11-20 23:06:22
9645,2015-11-18 23:04:45,2015-11-19 01:28:29
0128,2015-11-18 23:03:25,2015-11-19 01:28:28
4047,2015-11-18 23:08:05,2015-11-19 01:26:52
5255,2015-11-18 23:13:27,2015-11-19 01:26:45
2194,2015-11-18 23:07:02,2015-11-19 01:25:53
9330,2015-11-18 23:02:37,2015-11-19 01:15:44
3353,2015-11-18 23:02:43,2015-11-19 01:15:18
6099,2015-11-18 23:04:28,2015-11-19 01:15:16
8419,2015-11-18 23:09:27,2015-11-19 01:02:19
9824,2015-11-18 23:04:06,2015-11-19 00:45:27
3350,2015-11-18 23:04:15,2015-11-19 00:41:36
1269,2015-11-18 23:05:03,2015-11-19 00:41:28
6502,2015-11-18 23:04:12,2015-11-19 00:41:20
0552,2015-11-18 23:04:10,2015-11-19 00:37:25
1097,2015-11-18 23:12:44,2015-11-19 00:07:34
7121,2015-11-18 23:21:17,2015-11-19 00:05:17
2991,2015-11-18 23:22:18,2015-11-19 00:05:14
2297,2015-11-18 23:04:32,2015-11-19 00:05:13
8530,2015-11-18 23:13:29,2015-11-19 00:05:09
9949,2015-11-18 23:13:31,2015-11-19 00:05:06
6171,2015-11-18 23:07:15,2015-11-19 00:04:22
8675,2015-11-18 23:04:24,2015-11-19 00:03:46
3033,2015-11-18 23:06:06,2015-11-19 00:01:58
8311,2015-10-23 22:03:39,2015-10-24 00:49:33
1269,2015-10-23 23:01:24,2015-10-24 00:45:03
7081,2015-10-23 22:03:33,2015-10-24 00:36:06
4047,2015-10-23 22:08:17,2015-10-24 00:35:48
5255,2015-10-23 22:17:25,2015-10-24 00:35:33
2688,2015-10-23 22:04:30,2015-10-24 00:35:25
2194,2015-10-23 22:15:51,2015-10-24 00:34:22
9949,2015-10-23 22:06:03,2015-10-24 00:29:38
0552,2015-10-23 22:04:08,2015-10-24 00:24:20
2524,2015-10-23 22:04:20,2015-10-24 00:09:40
6582,2015-10-23 23:51:31,2015-10-23 23:51:34
6582,2015-10-23 22:03:46,2015-10-23 23:51:25
4857,2015-10-23 22:16:03,2015-10-23 23:38:35
8314,2015-10-23 22:16:10,2015-10-23 23:38:30
0128,2015-10-23 22:03:53,2015-10-23 23:35:16
1269,2015-10-23 22:15:54,2015-10-23 23:01:22
1097,2015-10-23 23:00:53,2015-10-23 23:00:59
0644,2015-10-23 22:08:11,2015-10-23 22:16:52
6171,2015-10-23 22:04:46,2015-10-23 22:16:34
8314,2015-10-23 22:05:40,2015-10-23 22:16:07
7006,2015-10-23 22:09:53,2015-10-23 22:10:03
7006,2015-10-23 22:09:42,2015-10-23 22:09:50
8001,2015-10-09 21:22:31,2015-10-09 21:22:34
8001,2015-10-09 21:22:15,2015-10-09 21:22:19
0027,2015-10-09 21:10:45,2015-10-09 21:10:47
0027,2015-10-09 21:10:38,2015-10-09 21:10:40
1025,2015-10-09 21:10:12,2015-10-09 21:10:14
9330,2015-10-09 21:00:01,2015-10-09 21:00:06
0219,2015-12-11 00:57:37,
4668,2015-10-09 21:01:19,
1025,2015-10-09 21:10:16,
8001,2015-10-09 21:22:28,
0034,2015-10-23 22:03:43,
2108,2015-10-23 22:03:49,
8419,2015-10-23 22:04:17,
9645,2015-10-23 22:04:25,
0123,2015-10-23 22:06:10,
7006,2015-10-23 22:10:13,
9102,2015-10-23 22:16:18,
8544,2015-10-23 22:16:26,
6171,2015-10-23 22:16:45,
6099,2015-10-23 22:16:48,
0644,2015-10-23 22:16:55,
2991,2015-10-23 22:17:00,
2297,2015-10-23 22:17:06,
8530,2015-10-23 22:17:11,
1448,2015-10-24 00:35:43,
6582,2015-11-18 23:02:37,
2108,2015-11-18 23:02:50,
7081,2015-11-18 23:03:19,
9716,2015-11-18 23:03:45,
0644,2015-11-18 23:04:51,
2524,2015-11-18 23:06:38,
8314,2015-11-18 23:06:44,
8544,2015-11-18 23:06:58,
3974,2015-11-18 23:12:24,
2974,2015-11-18 23:17:24,
53,2015-11-18 23:48:45,
0552,2015-11-20 23:05:14,
0644,2015-11-20 23:05:55,
6502,2015-11-20 23:05:58,
2837,2015-11-20 23:06:29,
6171,2015-11-20 23:06:33,
4629,2015-11-20 23:07:14,
4047,2015-11-20 23:07:27,
8322,2015-11-20 23:08:20,
1269,2015-12-02 23:02:57,
9716,2015-12-02 23:04:28,
6171,2015-12-02 23:06:26,
9102,2015-12-02 23:06:42,
1704,2015-12-02 23:16:48,
1448,2015-12-02 23:17:32,
2297,2015-12-03 00:08:22,
3077,2015-12-04 23:02:28,
8503,2015-12-04 23:02:45,
2108,2015-12-04 23:02:50,
0219,2015-12-04 23:03:12,
8419,2015-12-04 23:03:40,
8223,2015-12-04 23:04:27,
3350,2015-12-04 23:04:39,
6502,2015-12-04 23:04:50,
6099,2015-12-04 23:05:23,
4857,2015-12-04 23:05:28,
8314,2015-12-04 23:05:30,
2194,2015-12-04 23:06:54,
6171,2015-12-04 23:07:37,
9102,2015-12-04 23:07:39,
8675,2015-12-04 23:08:53,
2297,2015-12-04 23:15:04,
8530,2015-12-04 23:15:28,
9949,2015-12-04 23:23:52,
7081,2015-12-04 23:43:25,
0644,2015-12-05 00:44:15,
0644,2015-12-05 00:44:16,
3974,2015-12-09 23:14:20,
2974,2015-12-09 23:14:23,
4634,2015-12-09 23:14:30,
0644,2015-12-09 23:14:43,
6582,2015-12-09 23:18:52,
2524,2015-12-09 23:25:51,
2524,2015-12-11 01:03:25,
6582,2015-12-11 01:20:18,
5255,2015-12-11 01:24:14,
5255,2015-12-11 01:24:26,
99,2015-12-11 01:30:20,
6099,2015-12-11 01:30:22,
9330,2015-12-12 23:02:33,
6502,2015-12-12 23:02:37,
3974,2015-12-12 23:02:47,
7081,2015-12-12 23:03:12,
4857,2015-12-12 23:03:13,
1269,2015-12-12 23:03:28,
8314,2015-12-12 23:03:31,
6171,2015-12-12 23:03:34,
5255,2015-12-12 23:03:40,
9102,2015-12-12 23:03:43,
644,2015-12-12 23:04:57,
6099,2015-12-12 23:05:00,
1448,2015-12-12 23:05:15,
3077,2015-12-17 22:41:49,
9102,2015-12-17 23:39:43,
6171,2015-12-17 23:39:53,
9645,2015-12-18 00:41:30,
9824,2015-12-18 00:49:03,
7081,2015-12-18 01:10:58,
1269,2015-12-18 01:28:26,
4857,2015-12-19 23:03:48,
9824,2015-12-19 23:04:15,
6502,2015-12-19 23:04:18,
9645,2016-01-08 23:04:30,2016-01-09 01:44:29
6099,2016-01-08 23:07:52,2016-01-09 01:32:49
9330,2016-01-09 00:27:07,2016-01-09 01:27:40
8314,2016-01-08 23:04:23,2016-01-09 01:11:22
4857,2016-01-08 23:06:34,2016-01-09 01:11:20
0552,2016-01-08 23:06:31,2016-01-09 01:06:30
3350,2016-01-09 00:08:07,2016-01-09 01:05:51
6582,2016-01-08 23:05:24,2016-01-09 00:43:27
0644,2016-01-08 23:09:37,2016-01-09 00:39:29
2297,2016-01-08 23:08:51,2016-01-09 00:27:46
8223,2016-01-08 23:12:50,2016-01-09 00:17:19
9824,2016-01-08 23:06:32,2016-01-09 00:16:17
0123,2016-01-08 23:08:28,2016-01-09 00:14:26
2974,2016-01-08 23:15:41,2016-01-09 00:12:11
5255,2016-01-06 23:44:08,2016-01-07 01:24:13
0644,2016-01-06 23:29:32,2016-01-07 01:22:03
2524,2016-01-07 00:08:35,2016-01-07 01:07:20
8314,2016-01-06 23:28:16,2016-01-07 00:47:45
4857,2016-01-06 23:27:43,2016-01-07 00:47:12
8313,2016-01-06 23:43:53,2016-01-07 00:31:53
9824,2016-01-06 23:27:52,2016-01-07 00:02:56
9645,2016-01-06 23:27:47,2016-01-06 23:27:49
0461,2016-01-06 23:27:41,
2974,2016-01-06 23:27:45,
6099,2016-01-06 23:27:46,
3974,2016-01-06 23:27:54,
9645,2016-01-07 01:30:20,
1269,2016-01-08 23:08:43,
3439,2016-01-08 23:09:22,
5255,2016-01-08 23:12:09,
383,2016-01-08 23:39:00,
8544,2016-01-22 21:01:38,2016-01-23 01:15:57
7081,2016-01-22 20:47:25,2016-01-23 01:01:39
9645,2016-01-22 21:04:05,2016-01-23 01:01:34
8419,2016-01-22 20:39:08,2016-01-23 01:01:26
0128,2016-01-22 21:01:58,2016-01-23 01:01:09
2194,2016-01-22 20:43:48,2016-01-23 01:00:51
1448,2016-01-22 21:11:15,2016-01-23 01:00:49
6582,2016-01-22 22:08:17,2016-01-23 01:00:25
7127,2016-01-22 20:51:26,2016-01-23 01:00:22
8675,2016-01-22 21:05:34,2016-01-23 00:45:45
4857,2016-01-22 20:55:26,2016-01-23 00:01:21
8314,2016-01-22 21:22:24,2016-01-22 23:59:56
3353,2016-01-22 21:02:07,2016-01-22 23:59:32
8223,2016-01-22 20:37:13,2016-01-22 23:50:47
0644,2016-01-22 20:37:04,2016-01-22 23:36:23
1269,2016-01-22 21:01:55,2016-01-22 23:33:14
5255,2016-01-22 21:01:43,2016-01-22 23:30:22
3974,2016-01-22 20:36:50,2016-01-22 23:25:40
0461,2016-01-22 20:47:37,2016-01-22 23:03:26
5255,2016-01-19 23:08:48,2016-01-20 01:23:06
6582,2016-01-19 23:18:28,2016-01-20 01:22:00
3350,2016-01-19 23:09:21,2016-01-20 01:03:42
3353,2016-01-19 23:04:16,2016-01-20 00:51:30
2194,2016-01-19 23:06:21,2016-01-20 00:50:21
4857,2016-01-19 23:09:27,2016-01-20 00:49:14
0644,2016-01-19 23:08:01,2016-01-20 00:49:11
6099,2016-01-19 23:04:24,2016-01-20 00:43:48
9645,2016-01-19 23:04:11,2016-01-20 00:41:09
1269,2016-01-19 23:09:46,2016-01-20 00:32:16
9716,2016-01-19 23:21:40,2016-01-20 00:00:44
0552,2016-01-19 23:04:05,2016-01-19 23:24:14
758,2016-01-19 04:30:52,2016-01-19 05:40:18
8419,2016-01-18 18:18:11,2016-01-19 00:30:13
9824,2016-01-18 23:04:58,2016-01-18 23:54:40
8223,2016-01-18 18:18:04,2016-01-18 23:47:22
1269,2016-01-18 18:17:54,2016-01-18 23:09:25
3350,2016-01-18 19:02:16,2016-01-18 23:09:22
7007,2016-01-18 18:22:29,2016-01-18 23:08:29
0500,2016-01-18 22:45:39,2016-01-18 23:06:06
7108,2016-01-18 18:37:36,2016-01-18 23:00:15
0461,2016-01-18 19:16:24,2016-01-18 22:57:36
2194,2016-01-18 18:21:01,2016-01-18 22:57:33
4629,2016-01-18 18:08:39,2016-01-18 22:57:25
1448,2016-01-18 19:16:22,2016-01-18 22:57:24
0644,2016-01-18 18:21:14,2016-01-18 22:54:04
0500,2016-01-18 22:37:14,2016-01-18 22:37:16
0500,2016-01-18 18:21:56,2016-01-18 22:37:09
0128,2016-01-18 18:22:05,2016-01-18 22:34:35
8314,2016-01-18 19:05:45,2016-01-18 22:17:32
4047,2016-01-18 18:08:31,2016-01-18 21:41:24
9824,2016-01-18 18:17:36,2016-01-18 21:01:23
7007,2016-01-18 18:20:30,2016-01-18 18:22:19
0500,2016-01-18 18:19:18,2016-01-18 18:21:53
8419,2016-01-15 23:06:04,2016-01-16 01:04:43
1269,2016-01-15 23:04:54,2016-01-16 01:04:21
3350,2016-01-15 23:06:05,2016-01-16 01:02:56
5255,2016-01-15 23:14:56,2016-01-16 01:02:52
0500,2016-01-15 22:20:03,2016-01-16 01:01:22
3974,2016-01-15 23:26:16,2016-01-16 01:00:53
7007,2016-01-15 22:19:55,2016-01-16 01:00:27
7006,2016-01-15 22:23:37,2016-01-16 01:00:23
3353,2016-01-15 23:03:22,2016-01-16 00:59:55
